id,year,month,day,hour,minute,second,latitude,longitude,depth(km),magnitude
  5114, 2013, 12, 19, 02, 10, 05,  36.6047,  -98.3460,   6.722,  2.3  
  5115, 2013, 12, 19, 02, 42, 59,  36.8270,  -97.7269,   6.164,  1.8  
  5116, 2013, 12, 19, 03, 46, 02,  36.6860,  -97.9161,   3.364,  1.9  
  5117, 2013, 12, 19, 05, 49, 06,  36.7077,  -98.0315,   4.326,  2.0  
  5118, 2013, 12, 19, 05, 49, 07,  36.6926,  -98.0333,   6.819,  2.0  
  5119, 2013, 12, 19, 07, 29, 10,  35.5864,  -97.3900,   6.101,  2.1  
  5120, 2013, 12, 19, 08, 27, 32,  35.3890,  -96.4874,   5.511,  1.7  
  5121, 2013, 12, 19, 17, 34, 17,  36.6691,  -97.8209,   5.678,  1.9  
  5122, 2013, 12, 19, 23, 39, 20,  35.5906,  -97.3933,   5.437,  2.4  
  5123, 2013, 12, 20, 04, 17, 20,  35.5880,  -97.3853,   5.577,  1.6  
  5124, 2013, 12, 20, 11, 36, 27,  36.1292,  -97.3211,   5.878,  1.8  
  5125, 2013, 12, 20, 15, 58, 06,  35.4975,  -97.1233,   4.292,  1.7  
  5126, 2013, 12, 20, 16, 07, 38,  34.9525,  -97.3797,   5.766,  2.3  
  5127, 2013, 12, 20, 16, 07, 39,  34.9798,  -97.3630,   7.723,  2.3  
  5128, 2013, 12, 20, 16, 30, 26,  35.5877,  -97.3858,   5.312,  2.2  
  5129, 2013, 12, 21, 07, 48, 54,  35.7137,  -97.4289,   4.164,  1.8  
  5130, 2013, 12, 21, 11, 13, 56,  36.0770,  -96.8913,   5.796,  2.2  
  5131, 2013, 12, 21, 14, 03, 08,  36.1293,  -97.3209,   5.873,  2.4  
  5132, 2013, 12, 21, 14, 06, 15,  36.6039,  -98.3441,   6.754,  2.3  
  5133, 2013, 12, 22, 03, 49, 26,  35.5891,  -97.3800,   4.220,  1.3  
  5134, 2013, 12, 22, 06, 38, 45,  35.4894,  -97.1278,   5.564,  2.4  
  5135, 2013, 12, 22, 08, 39, 59,  36.6427,  -97.9691,   4.137,  1.8  
  5136, 2013, 12, 22, 08, 40, 00,  36.6089,  -97.9673,   6.319,  1.8  
  5137, 2013, 12, 22, 16, 28, 29,  36.4466,  -97.0552,   6.011,  3.2  
  5138, 2013, 12, 22, 18, 02, 28,  35.7136,  -97.4290,   4.141,  1.7  
  5139, 2013, 12, 22, 19, 00, 06,  36.4458,  -97.0533,   6.034,  2.7  
  5140, 2013, 12, 22, 22, 06, 43,  35.4852,  -97.3829,   5.866,  1.7  
  5141, 2013, 12, 23, 01, 05, 14,  35.7158,  -97.4253,   4.346,  1.9  
  5142, 2013, 12, 23, 09, 26, 32,  36.8277,  -97.7254,   6.151,  2.3  
  5143, 2013, 12, 24, 12, 31, 02,  35.5881,  -97.3890,   5.741,  1.9  
  5144, 2013, 12, 24, 12, 31, 03,  35.5860,  -97.3882,   4.505,  1.9  
  5145, 2013, 12, 25, 03, 08, 17,  35.6658,  -97.4047,   6.126,  3.7  
  5146, 2013, 12, 25, 03, 15, 37,  35.6669,  -97.4072,   6.252,  2.1  
  5147, 2013, 12, 25, 07, 20, 13,  35.6663,  -97.4066,   6.269,  2.1  
  5148, 2013, 12, 25, 09, 02, 33,  35.5522,  -96.7516,   4.453,  2.3  
  5149, 2013, 12, 25, 09, 51, 15,  35.6666,  -97.4070,   6.276,  1.9  
  5150, 2013, 12, 25, 10, 27, 40,  35.5908,  -97.3940,   5.430,  2.2  
  5151, 2013, 12, 25, 10, 30, 38,  35.5918,  -97.3952,   5.473,  3.0  
  5152, 2013, 12, 25, 13, 13, 54,  35.5523,  -96.7519,   4.445,  1.8  
  5153, 2013, 12, 25, 13, 13, 55,  35.5518,  -96.7423,   2.719,  1.8  
  5154, 2013, 12, 25, 16, 49, 48,  35.6659,  -97.4058,   6.277,  2.0  
  5155, 2013, 12, 25, 20, 55, 49,  34.9717,  -97.3727,   1.239,  2.8  
  5156, 2013, 12, 25, 22, 15, 39,  35.6469,  -97.1360,   3.635,  2.0  
  5157, 2013, 12, 26, 07, 41, 53,  35.4942,  -97.3284,   6.068,  2.5  
  5158, 2013, 12, 26, 12, 25, 54,  35.5865,  -97.3832,   5.428,  2.5  
  5159, 2013, 12, 27, 03, 31, 08,  36.1785,  -98.5028,   4.738,  2.9  
  5160, 2013, 12, 27, 06, 01, 30,  35.6308,  -97.0528,   5.838,  1.9  
  5161, 2013, 12, 27, 10, 19, 36,  35.5665,  -97.3479,   5.005,  1.4  
  5162, 2013, 12, 27, 10, 19, 37,  35.5727,  -97.3394,   5.543,  1.4  
  5163, 2013, 12, 27, 10, 43, 31,  35.5666,  -97.3483,   4.987,  2.4  
  5164, 2013, 12, 27, 14, 28, 24,  35.5668,  -97.3501,   5.008,  1.9  
  5165, 2013, 12, 27, 14, 50, 31,  35.5666,  -97.3503,   5.046,  2.6  
  5166, 2013, 12, 27, 17, 44, 18,  36.5530,  -97.8388,   6.274,  2.3  
  5167, 2013, 12, 27, 17, 51, 47,  35.6633,  -97.4005,   6.238,  2.0  
  5168, 2013, 12, 27, 18, 24, 29,  36.4516,  -97.0634,   5.970,  2.1  
  5169, 2013, 12, 27, 22, 19, 37,  35.6633,  -97.4010,   6.250,  3.1  
  5170, 2013, 12, 28, 13, 09, 59,  36.8013,  -98.3614,   6.330,  2.3  
  5171, 2013, 12, 28, 14, 26, 52,  36.1291,  -97.3189,   5.811,  3.3  
  5172, 2013, 12, 29, 02, 41, 03,  36.9172,  -97.6525,   6.719,  3.6  
  5173, 2013, 12, 29, 04, 01, 55,  36.1288,  -97.3222,   5.960,  2.4  
  5174, 2013, 12, 29, 08, 14, 36,  35.8928,  -97.2995,   2.810,  4.1  
  5175, 2013, 12, 29, 08, 14, 37,  35.8806,  -97.3059,   6.344,  3.7  
  5176, 2013, 12, 29, 08, 24, 26,  35.8978,  -97.3029,   2.173,  2.9  
  5177, 2013, 12, 29, 08, 24, 27,  35.8810,  -97.3095,   6.490,  2.9  
  5178, 2013, 12, 29, 11, 34, 15,  35.5668,  -97.3471,   4.921,  2.6  
  5179, 2013, 12, 29, 12, 43, 08,  35.8788,  -97.3043,   6.489,  2.3  
  5180, 2013, 12, 29, 17, 36, 02,  36.7039,  -98.2145,   5.422,  2.9  
  5181, 2013, 12, 29, 17, 36, 03,  36.6687,  -98.2122,   6.280,  2.9  
  5182, 2013, 12, 29, 18, 07, 15,  35.8781,  -97.2966,   6.319,  2.4  
  5183, 2013, 12, 29, 22, 53, 55,  35.6043,  -97.3985,   5.049,  1.7  
  5184, 2013, 12, 30, 05, 20, 34,  36.4518,  -97.0625,   5.980,  2.9  
  5185, 2013, 12, 30, 08, 54, 25,  36.3604,  -98.3247,   7.624,  1.9  
  5186, 2013, 12, 30, 10, 11, 06,  35.8140,  -96.9429,   5.618,  2.2  
  5187, 2013, 12, 30, 12, 13, 00,  35.8141,  -96.9436,   5.630,  1.9  
  5188, 2013, 12, 30, 14, 41, 08,  36.4529,  -97.0642,   6.065,  2.3  
  5189, 2013, 12, 30, 20, 15, 45,  35.5662,  -97.3469,   4.935,  2.5  
  5190, 2013, 12, 31, 01, 36, 23,  36.7088,  -98.5856,   5.904,  2.9  
  5191, 2013, 12, 31, 01, 42, 29,  35.8774,  -97.3016,   6.460,  2.4  
  5192, 2013, 12, 31, 03, 13, 54,  36.1297,  -96.8432,   4.467,  2.9  
  5193, 2013, 12, 31, 06, 58, 08,  35.5897,  -97.3899,   5.461,  1.9  
  5194, 2013, 12, 31, 19, 25, 32,  36.5494,  -97.8396,   6.150,  2.6  
  5195, 2013, 12, 31, 22, 35, 30,  36.1634,  -96.9245,   5.064,  2.2  
  5196, 2014, 01, 01, 00, 32, 48,  36.1632,  -96.9241,   5.232,  1.8  
  5197, 2014, 01, 01, 01, 47, 51,  36.1632,  -96.9244,   5.123,  1.9  
  5198, 2014, 01, 01, 04, 13, 36,  35.5665,  -97.3487,   5.019,  1.4  
  5199, 2014, 01, 01, 05, 25, 38,  36.0045,  -97.0807,   6.250,  2.0  
  5200, 2014, 01, 01, 08, 02, 35,  36.0047,  -97.0818,   6.247,  1.4  
  5201, 2014, 01, 01, 09, 53, 28,  36.1096,  -96.8995,   3.133,  1.8  
  5202, 2014, 01, 01, 11, 04, 35,  36.7071,  -98.5902,   6.362,  2.1  
  5203, 2014, 01, 01, 17, 37, 04,  36.6387,  -97.6674,   6.684,  2.0  
  5204, 2014, 01, 01, 18, 23, 24,  35.5169,  -97.2475,   3.972,  1.6  
  5205, 2014, 01, 01, 19, 43, 15,  35.8743,  -97.2907,   4.632,  1.7  
  5206, 2014, 01, 01, 20, 51, 21,  35.6784,  -97.0814,   3.427,  1.5  
  5207, 2014, 01, 01, 21, 36, 31,  35.6772,  -97.0834,   3.371,  1.6  
  5208, 2014, 01, 01, 21, 53, 27,  35.9177,  -97.2302,   5.057,  1.8  
  5209, 2014, 01, 01, 23, 27, 01,  36.0660,  -97.3659,   7.422,  1.8  
  5210, 2014, 01, 02, 00, 01, 33,  35.5868,  -97.4008,   6.086,  2.3  
  5211, 2014, 01, 02, 09, 03, 44,  36.8128,  -97.6786,   6.005,  2.2  
  5212, 2014, 01, 02, 09, 21, 11,  36.8129,  -97.6798,   6.029,  2.0  
  5213, 2014, 01, 02, 13, 19, 32,  36.1193,  -97.3270,   6.204,  3.1  
  5214, 2014, 01, 02, 14, 08, 55,  36.1196,  -97.3276,   6.223,  1.9  
  5215, 2014, 01, 02, 14, 33, 05,  35.3906,  -96.5257,   6.018,  2.6  
  5216, 2014, 01, 02, 17, 20, 27,  36.1221,  -96.9010,   3.577,  3.2  
  5217, 2014, 01, 02, 17, 47, 27,  36.1190,  -97.3253,   6.235,  2.3  
  5218, 2014, 01, 02, 21, 42, 51,  36.8041,  -98.3602,   6.605,  2.9  
  5219, 2014, 01, 03, 03, 56, 13,  36.6937,  -98.2916,   6.635,  2.6  
  5220, 2014, 01, 03, 10, 47, 02,  35.5780,  -97.4098,   4.932,  2.2  
  5221, 2014, 01, 03, 16, 12, 02,  35.5779,  -97.4106,   4.857,  2.1  
  5222, 2014, 01, 03, 18, 02, 50,  36.1198,  -97.3270,   6.234,  2.7  
  5223, 2014, 01, 04, 05, 27, 25,  35.5447,  -97.2477,   5.760,  3.0  
  5224, 2014, 01, 04, 06, 31, 40,  36.0036,  -97.0782,   6.228,  2.0  
  5225, 2014, 01, 04, 20, 35, 31,  36.8045,  -98.3594,   6.610,  3.5  
  5226, 2014, 01, 04, 21, 26, 17,  35.8140,  -96.9424,   5.860,  3.2  
  5227, 2014, 01, 04, 23, 33, 32,  36.1200,  -97.3301,   6.286,  3.7  
  5228, 2014, 01, 05, 03, 14, 54,  36.1185,  -97.3252,   6.158,  2.6  
  5229, 2014, 01, 05, 05, 16, 40,  35.5858,  -97.3867,   6.087,  2.3  
  5230, 2014, 01, 05, 06, 50, 31,  36.8141,  -98.2840,   2.491,  2.2  
  5231, 2014, 01, 05, 06, 50, 33,  36.8148,  -98.2031,   6.581,  2.2  
  5232, 2014, 01, 05, 13, 50, 14,  35.5781,  -97.4104,   4.899,  1.6  
  5233, 2014, 01, 05, 15, 03, 59,  36.7659,  -98.0781,   6.587,  2.2  
  5234, 2014, 01, 05, 16, 35, 15,  36.8640,  -98.2939,   6.610,  2.3  
  5235, 2014, 01, 05, 20, 05, 20,  35.6663,  -97.4063,   6.289,  1.7  
  5236, 2014, 01, 06, 03, 05, 48,  36.1189,  -97.3223,   6.219,  2.1  
  5237, 2014, 01, 06, 03, 57, 57,  35.8808,  -97.3076,   6.420,  1.9  
  5238, 2014, 01, 06, 04, 01, 41,  36.6931,  -98.2929,   6.611,  2.0  
  5239, 2014, 01, 06, 06, 42, 06,  35.8137,  -96.9431,   5.669,  2.8  
  5240, 2014, 01, 06, 08, 34, 25,  36.5082,  -97.9502,   5.800,  1.5  
  5241, 2014, 01, 06, 20, 25, 29,  35.8125,  -96.9397,   5.661,  1.4  
  5242, 2014, 01, 06, 20, 29, 51,  36.4516,  -97.0638,   6.024,  2.1  
  5243, 2014, 01, 06, 20, 31, 56,  36.4519,  -97.0637,   6.017,  2.1  
  5244, 2014, 01, 07, 02, 02, 02,  35.5860,  -97.4014,   6.147,  2.3  
  5245, 2014, 01, 07, 02, 27, 45,  35.5961,  -97.3866,   6.401,  1.5  
  5246, 2014, 01, 07, 10, 05, 19,  35.8781,  -97.2985,   6.379,  2.1  
  5247, 2014, 01, 07, 12, 55, 02,  36.9203,  -97.7104,   4.516,  1.8  
  5248, 2014, 01, 07, 12, 55, 03,  36.9060,  -97.7111,   6.123,  1.8  
  5249, 2014, 01, 07, 18, 03, 05,  35.8150,  -96.9352,   3.617,  2.4  
  5250, 2014, 01, 07, 18, 03, 06,  35.8128,  -96.9412,   5.672,  2.4  
  5251, 2014, 01, 08, 00, 52, 50,  35.5848,  -97.4031,   6.311,  1.8  
  5252, 2014, 01, 08, 05, 05, 29,  36.8117,  -98.3690,   3.272,  2.3  
  5253, 2014, 01, 08, 05, 05, 30,  36.8038,  -98.3592,   6.664,  2.3  
  5254, 2014, 01, 08, 07, 32, 27,  35.7267,  -97.5202,   5.243,  1.9  
  5255, 2014, 01, 08, 07, 38, 56,  35.7281,  -97.5175,   4.888,  2.0  
  5256, 2014, 01, 08, 07, 42, 48,  35.5326,  -96.7485,   7.328,  2.9  
  5257, 2014, 01, 08, 10, 12, 14,  35.6542,  -97.4131,   6.488,  1.7  
  5258, 2014, 01, 08, 10, 12, 15,  35.6499,  -97.3834,   4.616,  1.7  
  5259, 2014, 01, 08, 11, 13, 13,  36.8273,  -97.7648,   5.535,  1.8  
  5260, 2014, 01, 08, 11, 22, 16,  35.8124,  -96.9404,   5.701,  2.3  
  5261, 2014, 01, 08, 11, 51, 27,  36.1193,  -97.3234,   6.275,  1.7  
  5262, 2014, 01, 08, 12, 37, 43,  36.0914,  -97.0212,   6.133,  2.5  
  5263, 2014, 01, 08, 14, 31, 25,  36.9772,  -98.0160,   4.232,  1.9  
  5264, 2014, 01, 08, 16, 05, 59,  35.6543,  -97.4133,   6.498,  2.0  
  5265, 2014, 01, 08, 16, 06, 00,  35.6499,  -97.3912,   3.984,  2.0  
  5266, 2014, 01, 08, 18, 29, 14,  35.6545,  -97.4135,   6.513,  2.2  
  5267, 2014, 01, 09, 01, 36, 42,  35.5848,  -97.4035,   6.328,  1.8  
  5268, 2014, 01, 09, 03, 01, 30,  35.5886,  -97.3871,   5.641,  1.5  
  5269, 2014, 01, 09, 03, 26, 53,  35.5209,  -96.7777,   7.178,  3.8  
  5270, 2014, 01, 09, 04, 18, 00,  36.1184,  -97.3228,   6.180,  1.9  
  5271, 2014, 01, 09, 09, 15, 03,  36.1190,  -97.3239,   6.215,  2.8  
  5272, 2014, 01, 09, 20, 01, 54,  35.8786,  -97.3056,   6.565,  2.8  
  5273, 2014, 01, 09, 20, 03, 52,  35.4193,  -96.5290,   5.207,  2.2  
  5274, 2014, 01, 09, 20, 06, 11,  35.8785,  -97.3051,   6.545,  1.5  
  5275, 2014, 01, 09, 20, 10, 16,  35.8789,  -97.3062,   6.538,  2.1  
  5276, 2014, 01, 09, 22, 05, 17,  35.7061,  -97.4431,   4.251,  2.3  
  5277, 2014, 01, 09, 22, 17, 42,  35.7063,  -97.4432,   4.241,  1.9  
  5278, 2014, 01, 09, 22, 37, 53,  35.7057,  -97.4424,   4.270,  2.2  
  5279, 2014, 01, 09, 23, 07, 37,  35.8127,  -96.9411,   5.551,  3.0  
  5280, 2014, 01, 09, 23, 19, 41,  35.3761,  -96.4861,   2.444,  2.8  
  5281, 2014, 01, 09, 23, 19, 42,  35.3901,  -96.5259,   6.054,  2.8  
  5282, 2014, 01, 09, 23, 45, 48,  35.8141,  -96.9436,   5.631,  1.5  
  5283, 2014, 01, 10, 01, 59, 47,  36.2783,  -96.9643,   5.565,  1.6  
  5284, 2014, 01, 10, 02, 37, 09,  35.5776,  -97.4089,   4.923,  1.7  
  5285, 2014, 01, 10, 07, 36, 52,  35.8855,  -96.8092,   4.094,  2.6  
  5286, 2014, 01, 10, 07, 43, 46,  35.5521,  -96.7499,   4.404,  2.4  
  5287, 2014, 01, 10, 07, 45, 41,  35.8851,  -96.8097,   4.091,  1.5  
  5288, 2014, 01, 10, 08, 22, 54,  35.7026,  -97.4458,   4.299,  1.8  
  5289, 2014, 01, 10, 08, 30, 52,  35.5523,  -96.7506,   4.403,  2.6  
  5290, 2014, 01, 10, 08, 44, 33,  35.7027,  -97.4469,   4.268,  1.9  
  5291, 2014, 01, 10, 08, 51, 14,  34.9734,  -97.7595,   4.341,  2.1  
  5292, 2014, 01, 10, 13, 33, 57,  35.5921,  -97.3847,   5.096,  1.3  
  5293, 2014, 01, 10, 15, 31, 12,  35.8855,  -96.8092,   4.125,  2.3  
  5294, 2014, 01, 10, 15, 40, 30,  36.7913,  -97.6412,   5.863,  2.1  
  5295, 2014, 01, 10, 17, 01, 02,  35.5866,  -97.3919,   6.088,  1.5  
  5296, 2014, 01, 10, 22, 22, 31,  35.7288,  -97.5198,   5.233,  2.1  
  5297, 2014, 01, 11, 02, 52, 17,  36.9083,  -98.3091,   3.689,  1.9  
  5298, 2014, 01, 11, 02, 52, 18,  36.8417,  -98.3168,   4.930,  1.9  
  5299, 2014, 01, 11, 04, 06, 47,  35.9581,  -97.3597,   5.613,  2.1  
  5300, 2014, 01, 11, 05, 54, 44,  36.6940,  -98.2926,   6.637,  1.8  
  5301, 2014, 01, 11, 06, 19, 59,  36.8223,  -98.3569,   4.248,  2.3  
  5302, 2014, 01, 11, 06, 20, 00,  36.8057,  -98.3571,   6.596,  2.3  
  5303, 2014, 01, 11, 07, 38, 19,  36.6943,  -98.2977,   6.493,  2.7  
  5304, 2014, 01, 11, 08, 17, 56,  36.8075,  -98.3559,   6.636,  1.9  
  5305, 2014, 01, 11, 08, 30, 22,  36.7123,  -98.3025,   4.156,  2.0  
  5306, 2014, 01, 11, 12, 01, 26,  35.8453,  -97.1209,   5.826,  1.4  
  5307, 2014, 01, 11, 12, 37, 51,  36.5605,  -97.8414,   6.224,  2.2  
  5308, 2014, 01, 12, 00, 07, 04,  36.4486,  -97.0566,   5.707,  1.7  
  5309, 2014, 01, 12, 05, 19, 37,  35.7729,  -96.7086,   3.430,  1.8  
  5310, 2014, 01, 12, 08, 45, 27,  35.7078,  -97.6278,  10.092,  1.7  
  5311, 2014, 01, 12, 11, 26, 21,  35.7427,  -97.5522,   7.035,  1.7  
  5312, 2014, 01, 12, 11, 59, 55,  36.0554,  -96.9093,   5.692,  1.8  
  5313, 2014, 01, 12, 23, 16, 12,  35.8161,  -96.9487,   5.646,  1.5  
  5314, 2014, 01, 13, 06, 32, 19,  36.3935,  -97.1618,   5.050,  1.6  
  5315, 2014, 01, 13, 07, 40, 56,  36.8656,  -97.9741,   3.411,  1.9  
  5316, 2014, 01, 13, 12, 53, 56,  36.6315,  -97.3848,   5.608,  2.0  
  5317, 2014, 01, 13, 19, 01, 14,  35.3554,  -97.0062,   5.387,  1.8  
  5318, 2014, 01, 13, 19, 27, 06,  35.4598,  -96.9390,   2.322,  2.1  
  5319, 2014, 01, 13, 21, 06, 44,  36.7814,  -98.3835,   6.863,  1.9  
  5320, 2014, 01, 13, 23, 25, 51,  35.5856,  -97.4008,   6.192,  2.3  
  5321, 2014, 01, 14, 06, 58, 59,  36.7738,  -98.3396,   6.446,  1.7  
  5322, 2014, 01, 14, 16, 59, 43,  36.3128,  -97.0090,   5.940,  2.8  
  5323, 2014, 01, 14, 17, 36, 02,  36.1720,  -96.7390,   3.458,  2.2  
  5324, 2014, 01, 14, 21, 39, 40,  36.7625,  -98.0012,   7.087,  1.9  
  5325, 2014, 01, 14, 22, 49, 46,  36.0836,  -97.2909,   6.013,  1.9  
  5326, 2014, 01, 14, 22, 55, 22,  35.9772,  -97.2279,   5.814,  1.6  
  5327, 2014, 01, 15, 01, 45, 10,  36.0598,  -97.3369,   6.135,  2.0  
  5328, 2014, 01, 15, 06, 21, 17,  36.6302,  -97.7265,   6.558,  1.8  
  5329, 2014, 01, 15, 06, 54, 08,  36.6301,  -97.7266,   6.550,  2.3  
  5330, 2014, 01, 15, 08, 52, 29,  36.5535,  -97.8372,   6.416,  2.0  
  5331, 2014, 01, 15, 19, 32, 20,  35.5939,  -97.1694,   6.020,  1.9  
  5332, 2014, 01, 15, 22, 10, 48,  36.5538,  -97.8373,   6.222,  2.3  
  5333, 2014, 01, 15, 22, 35, 18,  35.5940,  -97.1696,   5.987,  1.9  
  5334, 2014, 01, 15, 23, 57, 27,  35.5938,  -97.1692,   6.017,  2.6  
  5335, 2014, 01, 16, 08, 42, 22,  35.4477,  -96.5417,   5.258,  1.5  
  5336, 2014, 01, 16, 09, 58, 55,  35.3901,  -97.0045,   3.006,  1.4  
  5337, 2014, 01, 16, 17, 55, 33,  36.3706,  -96.9647,   5.436,  2.5  
